,accuracy,semantic_similarity,precision,recall,f1,bertscore_p,bertscore_r,bertscore_f1,pp_id
0,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,1
1,1.0,1.0,1.0,1.0,1.0,1.0000004768371582,1.0000004768371582,1.0000004768371582,2
2,0.0,0.2817229336437718,0.375,1.0,0.5454545454545454,0.8461737632751465,0.9339762330055237,0.8879097104072571,3
3,0.0,0.0,0.0,0.0,0.0,0.9996119737625122,0.9996119737625122,0.9996119737625122,4
4,0.0,0.0,0.0,0.0,0.0,0.97834312915802,0.97834312915802,0.97834312915802,5
5,0.0,0.8622222222222222,0.3076923076923077,0.4,0.34782608695652173,0.9233503341674805,0.9539654850959778,0.9384083151817322,6
6,0.0,0.0,0.0,0.0,0.0,0.9997701048851013,0.9997701048851013,0.9997701048851013,7
7,0.0,0.29925187032418954,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.9357177019119263,0.955096960067749,0.9453080296516418,8
8,1.0,1.0,1.0,1.0,1.0,0.9999997019767761,0.9999997019767761,0.9999997019767761,9
9,0.0,0.5,0.0,0.0,0.0,0.9993555545806885,0.9993555545806885,0.9993555545806885,10
10,1.0,1.0,1.0,1.0,1.0,0.9999997019767761,0.9999997019767761,0.9999997019767761,11
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12
12,0.0,0.4360418342719228,0.8571428571428571,0.7741935483870968,0.8135593220338982,0.9448858499526978,0.9390246868133545,0.9419462084770203,13
13,1.0,1.0,1.0,1.0,1.0,0.9999998211860657,0.9999998211860657,0.9999998211860657,14
14,0.0,0.6528925619834711,0.6666666666666666,0.2857142857142857,0.4,0.9488712549209595,0.8874233961105347,0.9171192049980164,15
15,0.0,0.5376344086021505,1.0,0.3333333333333333,0.5,0.8996819257736206,0.8185451030731201,0.8571978211402893,16
16,0.0,0.47440273037542663,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9036509990692139,0.9262195825576782,0.9147961139678955,17
17,0.0,0.4067796610169492,0.0,0.0,0.0,0.8755687475204468,0.7851449251174927,0.8278951048851013,18
18,0.0,0.08095238095238094,0.0,0.0,0.0,0.9219741821289062,0.8993462920188904,0.9105195999145508,19
